,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,0.6008533547087364,0.5938653749006912,0.5597560410612872,0.4583077183586387,0.4992921244596198,0.41690611809019024,0.21162895137831225,-0.18921578701212807,0.024764621860353154,0.42938925885226753,0.040488659447357266,-0.05016234824165618,-0.0035112495470263844,0.2812726616686506,0.11063898361222001,0.05263663056944583,0.4701468789005827,0.47837480883554273,0.2833601783323164,0.15469794520675054,0.36541057289350753,0.21299528875471518,0.04116645917393091,-0.00540971435326484,0.33271531240365,0.11019624357874219
1,0.6008533547087364,1.0,0.5877386315470079,0.5053420540717783,0.5840319079981103,0.6232538909903246,0.5950982949948116,0.4875354100597421,-0.26436489975703276,-0.01002267534495731,0.5351549929088704,0.1521052856788529,-0.09737369861675965,-0.10784450446697996,0.4505379235916895,0.1672014554816695,0.19760706769841724,0.40652756151576697,0.5329473135376632,0.36645559516743986,0.3219063580481108,0.6647963962061169,0.2930366715515577,0.1435812905097699,0.17060660862385768,0.42028824518934016,0.2802096937366799
2,0.5938653749006912,0.5877386315470079,1.0,0.4826500262806054,0.4278934982566228,0.510703499410018,0.45383300049846736,0.43074247642807506,-0.18015245451849476,0.24748350387019957,0.3491395239312261,0.01637047549621772,0.1011301677365507,0.1461893665434001,0.4191274697070399,0.2820595834422813,0.25818376825011985,0.3774840030061069,0.4019119278580824,0.23136622428845985,0.4227250223876272,0.5928847572860622,0.32933940180135546,0.3815201971684908,0.12368951150406406,0.29363759279414464,0.19467164756112865
3,0.5597560410612872,0.5053420540717783,0.4826500262806054,1.0,0.47509306947943625,0.4152102799465239,0.49054565335409506,0.487491360080522,-0.0696382774515924,0.06238304156465961,0.22269471874839494,-0.05116367650100867,0.10097211727055143,-0.05343776896147506,0.1559694152026591,0.11982628815883409,0.16350507992594865,0.36943813578820767,0.3457453294827821,0.09174018037734859,0.08950536776423175,0.3416835467461294,0.42743673688214817,0.1164815599259745,0.008117487270693832,0.23121965231846636,0.0050205088820633615
4,0.45830771835863876,0.5840319079981103,0.4278934982566228,0.47509306947943625,1.0,0.7157871437504998,0.5358367117784699,0.4198037209081202,-0.17189880291919327,-0.05763147354025886,0.30661065965948187,0.07102960216617858,-0.07670338718062701,-0.043910983559256676,0.20537401080607418,-0.05910642347915604,0.19680465144963535,0.37508587078724465,0.40021007077519255,0.14777191273660545,0.025168056079442242,0.223402967745181,0.3080037680671003,0.0004981112994759296,0.2516306249398692,0.4585078091081259,0.21809164169450201
5,0.4992921244596198,0.6232538909903246,0.5107034994100181,0.4152102799465239,0.7157871437504997,1.0,0.6393426239222636,0.28545361999201957,-0.15458872715416885,0.2290106314234955,0.4280166550200575,0.20186710769092098,0.036482436876644604,0.04208841302243803,0.17450511399703156,-0.013145297294034733,0.06161740321871992,0.2707366761551522,0.6221376306658252,0.34824856373839824,0.09782657287724152,0.33749490211465705,0.18324416046009953,0.20909999365026763,0.1797026357730144,0.43719256390401273,0.3127432113405019
6,0.4169061180901903,0.5950982949948116,0.4538330004984673,0.49054565335409506,0.5358367117784699,0.6393426239222637,1.0,0.5837762795128476,-0.12678442715109906,0.20940765937031638,0.5060988037283054,0.2694010297187155,-0.1252078489579401,-0.17013416181107766,0.17036405005415708,0.12070813334376178,0.013606276962241091,0.3183807863609812,0.5050784449816925,0.2415214923022553,0.0005991716896816802,0.3298689856189,0.20168968653015018,-0.004989378838558564,0.015362861810376712,0.20882074183024638,0.17231937317823934
7,0.21162895137831225,0.48753541005974216,0.43074247642807506,0.487491360080522,0.4198037209081202,0.28545361999201957,0.5837762795128476,1.0,-0.10642573589824984,0.0690012644671021,0.32814908987208596,0.22065323951369242,0.1446775111816451,-0.05900456531500682,0.3127227806648624,0.19317842295830398,0.1613813978208024,0.4240208521889426,0.3101015459913875,0.1918805032331576,0.20666997649421026,0.4762284567299909,0.37888263799671146,0.2575889219934672,0.07615284083054223,0.3013936362742253,0.19075096364290073
8,-0.1892157870121281,-0.2643648997570328,-0.18015245451849476,-0.06963827745159239,-0.1718988029191933,-0.15458872715416885,-0.12678442715109906,-0.10642573589824986,1.0,0.2290124870443089,-0.06195537153851814,0.12163225052033183,0.29220905574949707,0.16115894157386926,-0.044152052859334545,-0.026513873804937995,-0.15419292961246356,0.08990333681674711,-0.11385471193888914,0.07954221413048826,0.03323778376946444,-0.19401839820891525,0.05368227644119347,0.07706247348233689,-0.04954710219521333,-0.06378117490860959,-0.07899643181618071
9,0.024764621860353157,-0.01002267534495731,0.2474835038701996,0.06238304156465961,-0.05763147354025886,0.22901063142349548,0.20940765937031638,0.0690012644671021,0.22901248704430888,1.0,0.01588357694235466,-0.0918335996424904,0.08442105869570342,0.17717399082809893,0.11720409883643561,-0.1193586125425332,0.03364489069903017,0.1314660754251021,0.04391292804652567,0.10482157722192197,0.28079991937392923,0.05709902565243551,0.04415561467773116,0.20166642199739754,-0.14284052136655226,-0.12502059770009818,0.1861200491166375
10,0.42938925885226753,0.5351549929088704,0.3491395239312261,0.22269471874839494,0.30661065965948187,0.4280166550200575,0.5060988037283055,0.32814908987208596,-0.06195537153851815,0.01588357694235466,1.0,0.6289026409883095,0.0786662152119665,0.06029429876027847,0.3851019782432503,0.3222224086520079,-0.038426668627612605,0.24451230078344158,0.2590257630208189,0.23612986310222536,0.013280502370799432,0.370040021151275,0.31227949552447265,0.1816442376429259,-0.021911809405613904,0.2504969696798274,0.23743063107715062
11,0.040488659447357266,0.1521052856788529,0.01637047549621772,-0.05116367650100867,0.07102960216617858,0.201867107690921,0.2694010297187155,0.22065323951369242,0.12163225052033183,-0.09183359964249038,0.6289026409883096,1.0,0.08410465272933133,-0.0649578762335883,0.2748914634747842,0.2573724343713641,-0.2661223626721503,0.012497738580406322,0.06335887938216646,0.1297341373128843,-0.15923316613682162,0.14770160280063802,0.3258829674833822,-0.00046774182956443584,0.018165923673391222,0.21025002921790814,-0.048092085044969174
12,-0.05016234824165617,-0.09737369861675965,0.10113016773655069,0.10097211727055144,-0.07670338718062703,0.0364824368766446,-0.1252078489579401,0.1446775111816451,0.292209055749497,0.08442105869570342,0.07866621521196651,0.08410465272933133,0.9999999999999999,0.4041450012121295,0.18042225834458422,0.23062872013105068,0.09538384910356192,0.03274096118877796,0.22649984801638615,0.12007050485408238,0.09272264004904424,0.2230739420709839,0.1480289743367228,0.3009180401294147,0.09663458015283323,0.13259703026711434,0.1167494526485818
13,-0.0035112495470263844,-0.10784450446697998,0.1461893665434001,-0.05343776896147506,-0.04391098355925668,0.04208841302243802,-0.17013416181107766,-0.05900456531500683,0.16115894157386926,0.17717399082809895,0.06029429876027847,-0.06495787623358829,0.4041450012121295,1.0,-0.07170646720217014,0.26490689073202456,0.26445797354616407,0.05011122965528484,0.03632646663711805,-0.060899684826874925,0.22094692906590854,0.07221996550943666,0.10594652200875888,0.3317666309183387,0.21350315020444222,-0.03533936107774316,0.19697662429496382
14,0.2812726616686506,0.4505379235916895,0.41912746970703985,0.1559694152026591,0.2053740108060742,0.17450511399703156,0.17036405005415708,0.3127227806648624,-0.04415205285933455,0.11720409883643561,0.38510197824325026,0.2748914634747842,0.18042225834458422,-0.07170646720217014,0.9999999999999999,0.24041678010320153,0.19148308398267203,0.26706225219240626,0.11010305098999451,0.188316253922876,0.3578349062943884,0.3283625935692147,-0.06276658096771,0.1585759642651093,0.030544865568247245,0.2557720809724685,0.25532737770267866
15,0.11063898361222001,0.16720145548166954,0.2820595834422813,0.11982628815883409,-0.05910642347915604,-0.013145297294034733,0.12070813334376175,0.19317842295830398,-0.026513873804937995,-0.11935861254253322,0.32222240865200796,0.2573724343713641,0.23062872013105068,0.26490689073202456,0.24041678010320156,1.0,-0.002740713866101929,0.14562939777949171,0.13299716283056973,0.11693094472538362,0.08493383062244601,0.21232266790643275,0.06984002872877802,-0.04332136876447886,0.12323869412005357,0.2352805806193023,0.04575541884971279
16,0.05263663056944583,0.1976070676984172,0.25818376825011985,0.16350507992594862,0.19680465144963538,0.06161740321871991,0.013606276962241093,0.16138139782080238,-0.15419292961246353,0.03364489069903017,-0.0384266686276126,-0.2661223626721503,0.09538384910356192,0.26445797354616407,0.19148308398267205,-0.002740713866101929,1.0,0.3029767257514854,0.04878256674883049,-0.147000140587203,0.2848582323545406,0.061067145015444205,0.0810798918001087,0.4377243155234465,0.5512991239689174,0.20615460000601316,0.11025052123301574
17,0.4701468789005827,0.406527561515767,0.37748400300610685,0.36943813578820767,0.37508587078724465,0.27073667615515223,0.3183807863609812,0.42402085218894264,0.08990333681674711,0.1314660754251021,0.24451230078344155,0.01249773858040632,0.032740961188777964,0.05011122965528485,0.26706225219240626,0.14562939777949171,0.30297672575148543,1.0,0.3656351093012196,0.12980510905357548,0.3344675401435246,0.22829033221759368,0.3352872524570143,0.21129718563504396,0.22088036318620383,0.45262824371382415,0.2699259107592211
18,0.47837480883554273,0.5329473135376632,0.40191192785808233,0.34574532948278214,0.40021007077519255,0.6221376306658252,0.5050784449816925,0.3101015459913875,-0.11385471193888913,0.04391292804652567,0.2590257630208189,0.06335887938216646,0.22649984801638612,0.03632646663711805,0.11010305098999451,0.13299716283056973,0.04878256674883048,0.3656351093012197,1.0,0.5626948192855804,0.13824989699233928,0.38539202442681203,0.28281302386422247,0.20272767175092246,0.05301676916429352,0.2613194242426275,0.49719098299940434
19,0.28336017833231636,0.3664555951674399,0.23136622428845982,0.09174018037734859,0.14777191273660542,0.3482485637383983,0.24152149230225528,0.1918805032331576,0.07954221413048826,0.10482157722192195,0.2361298631022254,0.12973413731288427,0.12007050485408237,-0.060899684826874925,0.188316253922876,0.11693094472538362,-0.147000140587203,0.12980510905357548,0.5626948192855804,1.0,0.3250300280694429,0.48925700628716134,0.12502450969966483,0.11529768818086314,-0.18875404193555773,0.10113892120214503,0.45328238787784614
20,0.15469794520675054,0.3219063580481108,0.4227250223876272,0.08950536776423175,0.025168056079442242,0.09782657287724153,0.0005991716896816802,0.20666997649421026,0.03323778376946444,0.28079991937392923,0.013280502370799432,-0.15923316613682162,0.09272264004904424,0.22094692906590854,0.35783490629438847,0.08493383062244601,0.2848582323545406,0.3344675401435246,0.13824989699233928,0.3250300280694429,1.0,0.5259225259876806,-0.0008146743846317626,0.3405974302288013,0.0091043747954389,-0.010935985010459452,0.20541343023096295
21,0.36541057289350753,0.664796396206117,0.5928847572860623,0.34168354674612944,0.223402967745181,0.3374949021146571,0.3298689856189,0.4762284567299909,-0.19401839820891525,0.05709902565243551,0.37004002115127504,0.14770160280063802,0.22307394207098394,0.07221996550943666,0.3283625935692147,0.21232266790643273,0.061067145015444205,0.22829033221759368,0.38539202442681203,0.48925700628716134,0.5259225259876806,1.0,0.39687763484131,0.31835159670214197,-0.021514800798605866,0.2866393755030932,0.2557028715820895
22,0.2129952887547152,0.29303667155155766,0.32933940180135546,0.42743673688214817,0.3080037680671002,0.18324416046009956,0.20168968653015018,0.3788826379967115,0.053682276441193465,0.04415561467773116,0.3122794955244726,0.3258829674833822,0.1480289743367228,0.10594652200875887,-0.06276658096771,0.06984002872877802,0.0810798918001087,0.3352872524570143,0.2828130238642225,0.1250245096996648,-0.0008146743846317627,0.39687763484131,1.0,0.2931360437595601,-0.0072831775923100205,0.25026488280321385,0.18282560889437588
23,0.04116645917393091,0.1435812905097699,0.3815201971684907,0.11648155992597452,0.0004981112994759295,0.20909999365026766,-0.004989378838558563,0.2575889219934672,0.07706247348233689,0.20166642199739754,0.1816442376429259,-0.00046774182956443584,0.3009180401294147,0.3317666309183387,0.1585759642651093,-0.04332136876447886,0.4377243155234465,0.211297185635044,0.20272767175092243,0.11529768818086314,0.3405974302288013,0.3183515967021419,0.2931360437595601,1.0,0.18254766035500386,0.18758481237332203,0.23548116313578613
